order_id,item_id
1008,640405380
1009,640405296
1009,640405331
1009,640405380
1010,640405296
1010,640405315
1010,640405307
1011,640405331
1011,640405380
1011,640405355
1012,640404923
1012,640405355
1013,640405315
1013,640405380
1014,640405307
1014,640405323
1015,640405296
1015,640405323
1015,640405172
1015,640405085
1016,640405296
1016,640405315
1016,640405395
1016,640405389
1017,640405296
1017,640405315
1017,640405307
1018,640405025
1019,640405296
1019,640405307
1019,640405355
1020,640405025
1020,640405348
1020,640405399
1021,640405296
1021,640405331
1021,640405380
1022,640405307
1022,640405315
1023,640405296
1023,640405315
1023,640405395
1023,640405085
1024,640405058
1024,640404923
1024,640405380
1025,640405355
1025,640405389
1026,640405112
1026,640405380
1026,640405389
1027,640405395
1027,640404923
1027,640404963
1028,640405315
1028,640405323
1029,640405323
1029,640405355
1029,640405380
1030,640405315
1030,640404963
1030,640404923
1030,640405355
1031,640405355
1031,640405348
1031,640405085
1031,640405371
1032,640405331
1032,640405380
1033,640405339
1033,640405315
1033,640405395
1033,640405355
1034,640405025
1034,640405395
1034,640405380
1035,640405339
1035,640405307
1035,640405380
1036,640405307
1037,640405025
1037,640405331
1037,640405380
1038,640405112
1038,640405025
1038,640405395
1039,640404923
1039,640405323
1039,640405380
1039,640405085
1040,640405025
1040,640405307
1041,640405315
1041,640405355
1041,640405389
1042,640405296
1042,640405347
1043,640405058
1043,640405323
1043,640404923
1044,640405331
1045,640405339
1045,640405085
1045,640405389
1046,640405331
1046,640405371
1046,640405315
1046,640405355
1047,640405025
1047,640405371
1048,640405058
1048,640405085
1049,640405355
1050,640405025
1050,640404963
1050,640405380
1051,640405315
1051,640405348
1051,640405389
1052,640405355
1053,640405307
1053,640405323
1053,640405380
1053,640405399
1054,640405058
1055,640405307
1056,640405307
1057,640405112
1057,640405296
1057,640404923
1057,640405389
1058,640405296
1058,640405323
1058,640405339
1058,640405355
1059,640405296
1059,640405307
1060,640405331
1060,640404963
1060,640405172
1060,640405389
1061,640405296
1061,640405355
1062,640405331
1062,640405307
1062,640405389
1063,640405331
1063,640404963
1064,640405112
1064,640405315
1065,640405296
1065,640405025
1065,640405307
1066,640405323
1066,640404963
1066,640405380
1067,640405025
1067,640405315
1067,640405347
1068,640404963
1068,640405355
1068,640405058
1068,640405347
1069,640405296
1069,640404923
1070,640405296
1070,640405172
1070,640405085
1071,640405339
1072,640405331
1072,640405307
1072,640405371
1073,640405172
1073,640405389
1074,640405307
1074,640405355
1075,640405025
1075,640405307
1075,640405348
1076,640405331
1077,640405380
1078,640405323
1078,640405355
1078,640405347
1078,640405371
1079,640405058
1079,640405347
1079,640405399
1080,640405315
1081,640405355
1082,640405296
1082,640405355
1083,640405025
1083,640405315
1083,640405355
1083,640405399
1084,640405172
1085,640405025
1085,640405058
1085,640405331
1085,640405348
1086,640405315
1086,640404963
1087,640405339
1087,640404963
1087,640405355
1088,640404923
1088,640405085
1089,640405331
1089,640405355
1090,640405331
1090,640405315
1090,640405339
1091,640405112
1092,640405371
1093,640405348
1093,640405389
1094,640405112
1094,640405347
1094,640405172
1094,640405355
1095,640405371
1095,640405395
1095,640405399
1096,640405331
1096,640405395
1096,640405058
1097,640405058
1098,640405315
1098,640405395
1099,640405025
1100,640405395
1100,640405172
1101,640405331
1102,640405025
1102,640405323
1102,640405348
1103,640405307
1104,640405395
1104,640405399
1105,640405331
1105,640405085
1106,640405112
1106,640405331
1106,640405355
1106,640405085
1107,640405323
1107,640405307
1107,640405315
1107,640405355
1108,640404923
1109,640405395
1109,640405355
1110,640405025
1110,640405355
1111,640405172
1111,640405399
1112,640405395
1112,640405339
1112,640404963
1112,640405172
1113,640405296
1113,640405331
1114,640404923
1114,640405380
1115,640405315
1115,640405371
1116,640405395
1117,640405315
1117,640405380
1117,640405389
1117,640405355
1118,640405296
1118,640405307
1118,640405172
1118,640405355
1119,640405307
1119,640405323
1119,640405371
1120,640405348
1120,640405389
1120,640405399
1121,640405307
1121,640405331
1122,640405339
1123,640405315
1123,640405347
1124,640405323
1125,640405025
1126,640405347
1126,640405395
1127,640405339
1127,640405315
1128,640405331
1128,640405371
1129,640404963
1130,640405307
1130,640405331
1130,640405355
1130,640405380
1131,640405307
1131,640405331
1132,640405355
1132,640405380
1133,640405355
1133,640405399
1134,640405307
1134,640405058
1134,640405355
1135,640405347
1136,640405307
1136,640405339
1137,640405331
1137,640405355
1137,640405315
1138,640405331
1139,640405380
1140,640405315
1140,640405380
1141,640405315
1141,640405347
1142,640405355
1142,640405395
1143,640405347
1143,640405355
1144,640405296
1144,640404963
1144,640405380
1145,640405355
1145,640405380
1145,640405085
1146,640405355
1147,640405296
1147,640405331
1147,640404923
1148,640405058
1149,640405355
1150,640405112
1150,640405389
1151,640405315
1151,640405339
1151,640404963
1151,640405371
1152,640404963
1152,640405380
1152,640405389
1153,640405025
1153,640405389
1153,640405399
1154,640405307
1154,640405380
1155,640405380
1155,640405395
1155,640405172
1155,640404923
1156,640405025
1156,640405371
1156,640405355
1157,640405307
1157,640405355
1157,640405380
1158,640405315
1159,640405315
1159,640405389
1160,640405172
1161,640405307
1161,640405355
1162,640405315
1162,640405331
1163,640405339
1163,640405315
1163,640405380
1164,640405331
1164,640405339
1164,640405380
1165,640405307
1165,640405323
1165,640405355
1165,640404923
1166,640405380
1166,640405172
1166,640405339
1166,640405348
1167,640405112
1167,640404963
1167,640405395
1167,640405371
1168,640405296
1168,640404923
1169,640405307
1169,640405339
1169,640405395
1170,640405296
1170,640405307
1171,640405296
1171,640405307
1171,640405380
1171,640405085
1172,640405380
1172,640405389
1173,640404963
1174,640405296
1174,640405331
1174,640405355
1175,640405058
1175,640405399
1176,640405025
1177,640405307
1178,640405315
1178,640405339
1178,640405395
1178,640405323
1179,640405315
1179,640405323
1180,640405307
1180,640404923
1181,640405347
1181,640405395
1181,640405399
1182,640405331
1182,640404963
1182,640405380
1183,640405331
1183,640404923
1183,640405315
1184,640405371
1184,640405380
1185,640405331
1185,640405347
1185,640405323
1186,640405315
1186,640405395
1186,640405380
1186,640405058
1187,640405380
1187,640405323
1187,640405348
1187,640405399
1188,640405296
1188,640405025
1188,640405315
1189,640405085
1190,640405112
1190,640405399
1191,640405331
1191,640405348
1191,640405389
1192,640405331
1192,640405315
1192,640405323
1193,640405296
1193,640405339
1193,640405380
1194,640405172
1194,640405389
1195,640405348
1195,640405025
1195,640405315
1195,640405172
1196,640405172
1196,640405331
1196,640405380
1197,640405112
1197,640405323
1197,640405380
1197,640405399
1198,640405296
1198,640405307
1198,640405355
1199,640405112
1199,640405347
1199,640405389
1199,640405399
1200,640405296
1200,640405315
1200,640405355
1201,640405025
1201,640405355
1202,640405112
1202,640405395
1202,640405380
1202,640405399
1203,640405389
1204,640405347
1205,640405307
1205,640405058
1205,640405331
1205,640405389
1206,640405323
1206,640405331
1206,640405355
1207,640405339
1207,640405307
1208,640405025
1209,640405296
1209,640405058
1210,640405296
1210,640405331
1211,640405112
1211,640405371
1212,640405296
1212,640405025
1213,640405323
1214,640405025
1214,640405355
1215,640405112
1215,640405323
1216,640405025
1216,640405323
1216,640405389
1217,640405296
1217,640405058
1217,640405339
1218,640405315
1218,640405395
1218,640405323
1218,640405371
1219,640405296
1220,640405112
1221,640405395
1221,640405380
1221,640405389
1222,640405395
1222,640405380
1223,640405296
1223,640405371
1223,640405380
1224,640405355
1224,640405395
1224,640405399
1225,640405380
1225,640405315
1225,640405371
1225,640405395
1226,640405395
1226,640405315
1226,640405348
1227,640405172
1227,640405355
1227,640405380
1228,640405399
1228,640405315
1228,640405371
1228,640405355
1229,640405371
1229,640405355
1230,640405389
1231,640405025
1231,640405315
1231,640405331
1231,640404963
1232,640405112
1232,640405025
1233,640405296
1233,640405315
1233,640405355
1234,640404923
1234,640405085
1235,640405315
1235,640404963
1236,640405331
1237,640405339
1237,640405058
1237,640405355
1237,640405315
1238,640405399
1239,640405380
1239,640405399
1240,640405395
1240,640405347
1241,640405339
1241,640405315
1242,640405371
1242,640405172
1242,640405389
1243,640405296
1243,640405323
1243,640404923
1244,640405348
1244,640405315
1244,640405380
1244,640405371
1245,640405395
1246,640405331
1246,640405307
1246,640405348
1246,640405339
1247,640405296
1247,640405307
1247,640405347
1247,640405380
1248,640405355
1249,640405380
1250,640405296
1250,640405323
1251,640405389
1252,640405085
1253,640405331
1253,640404963
1254,640405395
1255,640404963
1256,640405025
1257,640405371
1258,640405323
1259,640405307
1259,640404963
1259,640405380
1260,640405348
1260,640405323
1260,640405380
1260,640405355
1261,640405296
1261,640405331
1261,640405355
1262,640405307
1263,640405347
1264,640405380
1265,640405315
1265,640405058
1265,640405339
1265,640405323
1266,640405307
1266,640405331
1266,640405399
1267,640405112
1267,640405025
1267,640405058
1267,640405331
1268,640405395
1269,640405307
1269,640405315
1269,640405355
1269,640405371
1270,640405112
1270,640405323
1270,640405380
1270,640404963
1271,640405025
1271,640405323
1271,640405315
1272,640405058
1272,640405355
1272,640405348
1273,640405355
1274,640405371
1274,640405380
1274,640405355
1275,640405371
1275,640405395
1275,640405085
1276,640405296
1276,640405307
1276,640405380
1277,640405058
1277,640405380
1277,640405399
1278,640405371
1279,640405315
1279,640405323
1280,640405347
1280,640405380
1281,640405296
1281,640405331
1281,640405112
1282,640405112
1282,640405025
1283,640405172
1284,640405307
1284,640405315
1284,640405395
1285,640405347
1286,640405025
1286,640405315
1286,640405331
1286,640405380
1287,640405395
1287,640405348
1287,640404963
1288,640405172
1288,640405399
1289,640405058
1289,640405339
1289,640405380
1289,640404923
1290,640405112
1290,640405348
1290,640405085
1291,640405323
1291,640405315
1291,640405058
1291,640405371
1292,640405307
1292,640405389
1292,640405371
1293,640405323
1293,640405395
1294,640405025
1294,640405307
1294,640405380
1294,640405355
1295,640405331
1296,640405315
1296,640405339
1296,640405355
1297,640404963
1298,640405380
1299,640405399
1300,640405296
1300,640405331
1300,640405112
1301,640405315
1301,640405395
1302,640405323
1302,640405355
1302,640405380
1303,640405339
1303,640405355
1304,640405112
1304,640405296
1304,640405389
1305,640405315
1306,640405395
1307,640405112
1307,640405395
1308,640405395
1309,640405339
1309,640405399
1310,640405112
1310,640405296
1310,640405348
1311,640405395
1311,640405025
1311,640405307
1311,640405380
1312,640405307
1313,640405058
1313,640405323
1313,640405395
1313,640405315
1314,640405395
1314,640405348
1315,640405355
1316,640405315
1316,640405339
1316,640405347
1317,640405315
1317,640404923
1318,640405058
1318,640405307
1318,640405380
1319,640405371
1319,640404963
1320,640405315
1320,640405331
1320,640405380
1320,640405389
1321,640405315
1321,640405380
1322,640405399
1323,640405347
1323,640405371
1324,640405339
1324,640405331
1325,640405315
1325,640405380
1326,640405380
1327,640405058
1327,640405331
1327,640405339
1328,640405323
1328,640405371
1329,640405331
1330,640405371
1331,640405380
1331,640405315
1331,640405172
1331,640405389
1332,640405395
1333,640405025
1333,640405380
1334,640405323
1335,640405296
1335,640405058
1335,640405323
1336,640405323
1336,640405395
1337,640405331
1337,640405380
1338,640405355
1339,640405307
1340,640405307
1340,640405331
1340,640405355
1341,640405371
1341,640405389
1342,640405323
1342,640405395
1343,640405296
1343,640405331
1344,640405025
1344,640405395
1344,640405399
1345,640405112
1345,640405380
1346,640405112
1346,640405315
1346,640404963
1347,640405025
1348,640405347
1348,640405395
1349,640405323
1349,640405380
1350,640405331
1350,640405380
1351,640405025
1351,640405315
1351,640404923
1352,640405399
1352,640405025
1352,640405331
1352,640404963
1353,640405058
1353,640405323
1353,640405395
1354,640405112
1354,640405058
1354,640405371
1355,640405331
1355,640405085
1355,640405355
1356,640405315
1356,640405355
1356,640405347
1357,640405296
1357,640405331
1357,640405371
1357,640404963
1358,640405355
1359,640405323
1360,640405380
1360,640405348
1361,640405112
1361,640405323
1362,640405112
1362,640405371
1362,640405395
1363,640405112
1363,640405296
1363,640405355
1363,640405380
1364,640405112
1364,640404963
1364,640405380
1364,640405348
1365,640405315
1366,640405296
1366,640404923
1366,640404963
1367,640405371
1367,640405380
1368,640405296
1368,640405058
1368,640405371
1369,640405112
1370,640405307
1370,640405331
1370,640404923
1370,640405025
1371,640404963
1371,640405172
1371,640405085
1371,640405399
1372,640405307
1372,640405371
1372,640405355
1373,640404923
1373,640405172
1374,640405112
1374,640405339
1374,640405395
1374,640404963
1375,640405323
1376,640405085
1376,640405399
1377,640405331
1377,640404923
1378,640405296
1378,640405323
1378,640405355
1378,640405380
1379,640404923
1379,640405380
1379,640405371
1379,640405399
1380,640405355
1381,640405331
1381,640405355
1382,640405315
1382,640405355
1383,640405371
1384,640405058
1384,640405355
1385,640405315
1385,640405331
1386,640405172
1387,640405315
1387,640405355
1388,640405296
1388,640405307
1388,640405315
1388,640405371
1389,640405380
1389,640405348
1390,640405058
1390,640405307
1390,640405085
1391,640405339
1391,640405371
1392,640405315
1392,640405331
1393,640405331
1394,640405395
1395,640405355
1396,640405112
1396,640405058
1396,640404923
1397,640405339
1398,640405058
1398,640405355
1399,640405339
1400,640405355
1401,640405296
1401,640405331
1401,640405389
1401,640405355
1402,640405315
1403,640404963
1404,640405315
1404,640405395
1404,640405355
1405,640405112
1405,640405355
1405,640405172
1405,640405399
1406,640405323
1406,640405395
1406,640405348
1407,640405307
1407,640405315
1407,640405389
1407,640405355
1408,640405355
1409,640405112
1409,640405172
1410,640405058
1411,640405399
1412,640405112
1413,640404963
1413,640405348
1414,640405112
1414,640405172
1415,640405380
1416,640405395
1416,640405085
1416,640405371
1417,640405355
1417,640405371
1418,640405331
1418,640405172
1419,640405371
1419,640405380
1420,640405315
1420,640405371
1421,640405315
1421,640405380
1422,640405331
1422,640405339
1422,640404963
1423,640405371
1424,640404963
1425,640405323
1426,640405323
1426,640405355
1426,640405339
1427,640404923
1427,640405380
1427,640405355
1428,640405058
1428,640405355
1429,640405339
1429,640405355
1430,640405395
1430,640405347
1430,640405380
1431,640405307
1432,640405339
1432,640405371
1433,640405331
1433,640405307
1434,640405112
1434,640405331
1434,640405355
1435,640405331
1435,640405355
1435,640405380
1435,640405085
1436,640405307
1437,640405399
1438,640405296
1439,640405331
1440,640405315
1440,640405389
1441,640405296
1441,640405025
1441,640405339
1441,640405399
1442,640405172
1442,640405339
1442,640405348
1442,640405399
1443,640405315
1443,640405331
1443,640405172
1443,640405389
1444,640405058
1444,640405331
1444,640405380
1444,640405399
1445,640405355
1446,640405323
1446,640405371
1446,640405380
1446,640405355
1447,640404923
1447,640405395
1447,640405389
1448,640405315
1448,640405339
1448,640405058
1449,640405331
1450,640405025
1450,640405323
1451,640405355
1451,640405380
1451,640405371
1451,640405399
1452,640405315
1452,640405331
1453,640405307
1453,640405347
1453,640405389
1454,640405307
1455,640405307
1455,640405172
1456,640405296
1456,640404923
1456,640405172
1456,640405348
1457,640405331
1457,640405307
1457,640405380
1458,640405331
1458,640405348
1458,640405355
1458,640405399
1459,640405296
1459,640405371
1459,640405172
1460,640405307
1460,640405172
1461,640405399
1462,640405331
1462,640404963
1463,640405058
1464,640405058
1464,640405380
1465,640405058
1466,640405315
1466,640405380
1467,640405371
1468,640405025
1468,640404963
1468,640405389
1468,640405399
1469,640405371
1469,640404963
1470,640405339
1470,640405348
1471,640405058
1471,640405331
1471,640405315
1472,640405395
1472,640405347
1473,640405331
1473,640405307
1473,640405355
1474,640405296
1474,640405315
1474,640405371
1475,640405348
1476,640405025
1476,640405348
1477,640405307
1477,640405380
1477,640405389
1477,640405399
1478,640405331
1478,640405355
1478,640405347
1479,640405380
1479,640405315
1479,640404963
1479,640405395
1480,640405395
1481,640405355
1481,640404923
1482,640405355
1482,640405389
1482,640405347
1482,640405399
1483,640405025
1483,640405331
1483,640405389
1484,640405058
1484,640405172
1485,640405025
1485,640405058
1485,640405395
1486,640405172
1487,640405307
1488,640405389
1489,640405331
1489,640404923
1489,640405315
1490,640405323
1490,640405339
1490,640405371
1491,640405307
1491,640404963
1491,640405355
1492,640405371
1493,640404963
1493,640404923
1494,640405339
1494,640405371
1495,640405296
1495,640405315
1495,640404963
1495,640405172
1496,640405339
1496,640404923
1496,640405399
1497,640405296
1497,640405085
1498,640405112
1498,640405315
1498,640405389
1499,640405331
1500,640405307
1500,640405331
1500,640405355
1501,640405339
1501,640405331
1501,640405389
1502,640405389
1502,640405399
1503,640405296
1503,640405315
1504,640405323
1504,640405355
1505,640405331
1505,640404963
1506,640405307
1506,640404923
1506,640405371
1507,640404963
1507,640405348
1507,640405399
1508,640405339
1508,640405307
1509,640404923
1510,640405323
1510,640405395
1510,640405389
1510,640405371
1511,640405331
1512,640405315
1512,640405389
1513,640405025
1513,640405307
1513,640404963
1514,640405172
1514,640405389
1515,640404923
1516,640405307
1516,640405395
1516,640405371
1516,640404963
1517,640405371
1518,640405025
1518,640405339
1518,640405380
1519,640405058
1519,640405307
1519,640405348
1519,640405389
1520,640405307
1521,640405348
1522,640405058
1522,640405355
1522,640405380
1522,640405315
1523,640405380
1523,640405315
1523,640405395
1524,640405296
1524,640405315
1525,640405315
1525,640404963
1526,640405315
1526,640405307
1526,640405389
1526,640405323
1527,640405331
1527,640405380
1527,640405347
1528,640405085
1529,640405058
1529,640404923
1529,640405395
1530,640405112
1530,640405315
1530,640405323
1530,640405348
1531,640405296
1531,640405371
1531,640405380
1532,640405380
1533,640405058
1533,640405307
1533,640405172
1534,640405307
1534,640405331
1535,640405307
1535,640405331
1536,640405339
1537,640405339
1538,640405058
1538,640405331
1539,640405296
1539,640405307
1539,640405315
1539,640405355
1540,640405315
1540,640405380
1541,640405371
1541,640405395
1542,640404923
1543,640405315
1544,640405380
1545,640405371
1546,640405355
1547,640405058
1547,640405307
1547,640405380
1548,640405058
1549,640405315
1549,640405355
1550,640405315
1550,640405172
1550,640405355
1551,640405296
1551,640405323
1551,640405315
1552,640405112
1552,640405025
1552,640405331
1553,640405395
1553,640405315
1553,640405380
1554,640405315
1555,640405307
1555,640405395
1555,640405347
1555,640405371
1556,640405296
1556,640405323
1557,640404963
1558,640405380
1559,640404963
1560,640405355
1560,640404923
1560,640405371
1561,640405058
1561,640405307
1561,640405085
1562,640405348
1562,640405395
1562,640405172
1562,640405355
1563,640405339
1563,640405307
1563,640405355
1564,640405355
1565,640405296
1565,640405307
1565,640405380
1566,640405058
1567,640405025
1567,640405315
1567,640405339
1567,640405371
1568,640405307
1568,640405315
1568,640405348
1568,640405389
1569,640405307
1569,640405380
1570,640405025
1570,640405172
1570,640405380
1571,640405348
1571,640405380
1572,640405307
1573,640405296
1574,640405315
1574,640405371
1574,640405380
1575,640405307
1575,640405355
1575,640405172
1576,640405112
1576,640405389
1577,640405025
1577,640405339
1577,640404923
1577,640405323
1578,640405395
1578,640405331
1578,640405371
1578,640405348
1579,640405347
1579,640405380
1580,640405296
1580,640405331
1580,640405355
1580,640405395
1581,640405331
1581,640405399
1582,640405307
1582,640405347
1582,640405399
1583,640405331
1583,640405323
1584,640405339
1585,640405315
1585,640405307
1585,640405371
1586,640405331
1586,640405307
1586,640405172
1586,640404963
1587,640405307
1587,640405172
1588,640405058
1588,640405355
1589,640405058
1589,640405307
1589,640405380
1590,640405323
1590,640405371
1591,640404923
1592,640405331
1592,640405371
1593,640405025
1594,640405371
1594,640405395
1595,640405323
1595,640405371
1596,640405331
1596,640405348
1597,640405307
1598,640405112
1599,640405323
1599,640404963
1600,640405112
1600,640405355
1600,640405389
1601,640405315
1601,640405323
1601,640405058
1602,640405025
1602,640405355
1602,640405380
1602,640405389
1603,640404963
1603,640405348
1604,640405112
1604,640405058
1604,640404963
1605,640404923
1605,640405380
1606,640405307
1606,640405331
1606,640405355
1607,640405339
1607,640405331
1607,640405380
1607,640405315
1608,640405172
1609,640405025
1609,640405323
1610,640405172
1610,640405355
1610,640405380
1611,640405389
1611,640405399
1612,640405339
1613,640405296
1614,640405307
1614,640405058
1614,640404923
1614,640405347
1615,640405399
1616,640405307
1616,640405395
1616,640405172
1616,640404923
1617,640405355
1618,640405307
1618,640405395
1618,640405399
1619,640405172
1620,640405307
1620,640405348
1620,640404923
1621,640405058
1621,640405172
1622,640405348
1623,640405296
1623,640405355
1623,640405380
1623,640405347
1624,640405307
1625,640405025
1625,640404963
1625,640405399
1626,640404963
1626,640405395
1626,640404923
1627,640405315
1627,640405395
1627,640405399
1628,640405025
1628,640404963
1628,640405399
1629,640405315
1629,640405347
1629,640405331
1629,640405355
1630,640405371
1630,640405355
1631,640405315
1631,640405339
1631,640405380
1632,640405331
1632,640405395
1632,640405085
1632,640405399
1633,640405112
1633,640405025
1633,640405395
1633,640405172
1634,640405112
1634,640405348
1635,640405331
1635,640405395
1635,640405172
1636,640405339
1637,640405025
1637,640405323
1637,640405380
1637,640405085
1638,640405395
1638,640405399
1639,640405315
1639,640405307
1639,640405395
1639,640405399
1640,640405296
1640,640405307
1640,640405371
1641,640405315
1641,640405347
1641,640405380
1642,640404923
1643,640405112
1643,640405355
1644,640405380
1644,640404963
1644,640405172
1644,640405399
1645,640405307
1645,640405323
1645,640405315
1646,640405112
1646,640405172
1647,640405331
1647,640405315
1647,640405347
1648,640405339
1648,640405347
1648,640405355
1649,640405323
1649,640405399
1650,640405339
1650,640405355
1650,640405331
1651,640405355
1651,640405380
1651,640405399
1652,640405058
1652,640405355
1653,640405315
1653,640405395
1654,640405025
1654,640405355
1654,640405380
1655,640405025
1655,640405331
1655,640405307
1656,640405307
1656,640405371
1657,640405355
1658,640405315
1658,640405380
1659,640405395
1659,640405380
1659,640405355
1660,640405371
1661,640405380
1662,640405395
1662,640405380
1663,640405307
1663,640405380
1664,640404963
1664,640405380
1665,640405389
1666,640405315
1666,640405355
1667,640405058
1667,640405331
1668,640405355
1669,640405355
1669,640405380
1669,640405347
1670,640404963
1670,640405395
1670,640405399
1671,640405296
1671,640405058
1672,640405315
1673,640405380
1673,640405307
1673,640405348
1673,640405355
1674,640405323
1674,640405380
1674,640405371
1675,640405331
1675,640404963
1675,640405323
1676,640405307
1677,640405058
1677,640405355
1677,640405380
1678,640405058
1678,640405307
1678,640405380
1679,640405331
1679,640405315
1679,640405058
1680,640405307
1681,640405399
1682,640405347
1683,640405025
1683,640405315
1683,640405371
1684,640405025
1685,640405025
1685,640404963
1685,640405399
1686,640405331
1686,640405389
1686,640405399
1687,640405339
1688,640405307
1688,640405347
1689,640405315
1689,640405380
1689,640405355
1690,640405112
1690,640405395
1691,640405389
1692,640405112
1692,640405025
1692,640405315
1692,640405331
1693,640405172
1694,640405296
1694,640405371
1694,640405348
1694,640405085
1695,640405315
1695,640405395
1695,640405355
1696,640405355
1696,640405389
1696,640405371
1697,640405172
1698,640405371
1698,640405348
1699,640405112
1699,640405315
1699,640405395
1700,640404963
1701,640405355
1701,640405348
1701,640405399
1702,640405296
1702,640405025
1702,640404963
1703,640405307
1703,640405331
1703,640405355
1703,640405395
1704,640405389
1705,640405371
1705,640405399
1706,640405347
1706,640405380
1706,640404923
1706,640405355
1707,640405112
1708,640405389
1709,640405307
1709,640405315
1709,640405380
1710,640405296
1710,640405380
1711,640405371
1711,640405399
1712,640405058
1712,640405331
1712,640405380
1713,640405315
1713,640405172
1713,640404963
1714,640405323
1715,640405025
1716,640405315
1717,640405296
1717,640405058
1717,640405307
1718,640405025
1718,640405058
1719,640404963
1720,640405323
1721,640405058
1721,640405323
1722,640405355
1722,640405172
1722,640405399
1723,640404963
1723,640405172
1724,640405339
1724,640405315
1724,640405380
1725,640405331
1725,640404923
1726,640405331
1726,640404923
1727,640405058
1728,640404923
1729,640405296
1729,640405307
1729,640405172
1730,640405025
1731,640405331
1731,640405307
1732,640405315
1732,640405395
1732,640405371
1732,640405355
1733,640405112
1733,640405339
1733,640405355
1733,640405315
1734,640405296
1734,640405380
1734,640405399
1735,640405355
1736,640405307
1736,640405380
1736,640405389
1737,640405355
1737,640405395
1737,640405371
1738,640405112
1738,640405323
1739,640405315
1739,640405395
1740,640405296
1740,640405307
1740,640405380
1740,640405355
1741,640405331
1741,640404923
1741,640405172
1741,640405347
1742,640405355
1742,640405085
1742,640405399
1743,640405331
1743,640405395
1743,640405348
1743,640405389
1744,640405380
1745,640405112
1745,640405355
1746,640405112
1746,640405331
1746,640404963
1747,640405331
1747,640405395
1747,640404923
1748,640405085
1749,640405331
1750,640405307
1750,640405315
1750,640405395
1751,640405323
1751,640405315
1752,640405025
1752,640405355
1752,640405380
1753,640405348
1754,640405307
1755,640405355
1756,640405395
1756,640405380
1756,640404923
1757,640405112
1757,640405331
1757,640405395
1757,640404963
1758,640405339
1758,640405371
1759,640405339
1759,640404923
1759,640405347
1760,640405112
1760,640405395
1760,640405371
1760,640405380
1761,640405339
1761,640405331
1761,640405323
1762,640405296
1762,640405380
1763,640405307
1763,640405355
1763,640405347
1763,640405399
1764,640404923
1765,640404963
1765,640405348
1766,640405296
1766,640405323
1766,640405389
1767,640405315
1767,640405395
1768,640405112
1769,640405389
1770,640405112
1771,640405058
1771,640405307
1771,640405348
1772,640405025
1772,640405339
1772,640405307
1773,640405339
1773,640405380
1773,640405399
1774,640405112
1775,640405380
1776,640405347
1776,640405355
1776,640404963
1777,640405331
1777,640405085
1777,640405355
1778,640405025
1778,640405395
1778,640405172
1778,640405355
1779,640405315
1779,640405395
1780,640404963
1780,640405355
1780,640405380
1780,640405399
1781,640405371
1782,640405315
1782,640405307
1782,640405355
1783,640405025
1783,640405380
1784,640405307
1784,640405389
1785,640405058
1785,640405395
1785,640405172
1785,640405399
1786,640405315
1787,640405315
1787,640405399
1788,640405296
1788,640405371
1788,640405395
1788,640404963
1789,640405025
1790,640405339
1790,640404963
1791,640405315
1792,640405323
1792,640405172
1793,640405395
1793,640405380
1794,640405331
1794,640405315
1794,640405347
1795,640405323
1795,640405380
1796,640405395
1796,640405085
1797,640405315
1797,640404963
1798,640405323
1799,640405371
1800,640405296
1800,640405307
1800,640405371
1801,640405395
1802,640405395
1803,640405025
1803,640405315
1803,640405355
1803,640405380
1804,640405395
1805,640405025
1805,640405085
1806,640405331
1807,640405112
1808,640405399
1809,640404923
1809,640405347
1809,640405085
1810,640405112
1810,640405331
1810,640405355
1811,640405355
1811,640405380
1812,640405296
1812,640405307
1812,640405399
1813,640405331
1813,640405315
1813,640405380
1813,640405339
1814,640405371
1814,640405380
1815,640405323
1815,640405347
1815,640405399
1816,640405058
1816,640405355
1817,640405331
1817,640405399
1818,640405380
1819,640405395
1819,640405380
1820,640405112
1820,640405315
1820,640405339
1821,640405315
1821,640405331
1822,640405339
1822,640405331
1822,640405058
1822,640405315
1823,640405315
1823,640405380
1824,640405339
1824,640405395
1824,640405085
1824,640405371
1825,640405085
1825,640405389
1826,640405339
1826,640405331
1827,640405307
1827,640405331
1828,640405355
1829,640405339
1829,640405355
1829,640405380
1830,640405315
1830,640405380
1830,640404963
1831,640405112
1831,640405025
1831,640405339
1831,640405380
1832,640405315
1832,640405371
1833,640405395
1834,640405058
1834,640405315
1835,640405112
1835,640405389
1836,640405355
1836,640405380
1837,640405399
1838,640405331
1838,640405395
1838,640405389
1838,640404963
1839,640405296
1839,640405315
1839,640405395
1839,640404963
1840,640405315
1840,640405307
1840,640405380
1841,640405025
1842,640405058
1842,640405331
1842,640405380
1842,640405339
1843,640405315
1843,640405395
1843,640405339
1843,640405371
1844,640405331
1845,640405380
1845,640405348
1846,640405331
1847,640405307
1847,640405323
1848,640405025
1848,640405172
1849,640405339
1849,640405172
1850,640405323
1850,640405380
1851,640405371
1852,640405296
1852,640405355
1853,640405172
1853,640405389
1854,640405355
1854,640405348
1854,640405389
1855,640405296
1855,640405339
1855,640405323
1855,640405380
1856,640405323
1856,640405172
1857,640405307
1857,640405331
1858,640405112
1858,640405307
1858,640405323
1858,640405085
1859,640405355
1860,640405058
1861,640405331
1861,640405315
1862,640405389
1863,640405323
1863,640405307
1863,640405355
1864,640405331
1864,640405355
1864,640405085
1864,640404963
