customer_id,order_id,weather,order_timestamp,item_id,item_name,taste_profile,item_type
99,1463,sunny,2016-08-03 06:21:44,640404923,Hamburger,savory,burger
99,1463,sunny,2016-08-03 06:21:44,640405348,Coffee,bitter,beverage
99,1463,sunny,2016-08-03 06:21:44,640405371,Regular Drink,chilling,beverage
63,152,snowy,2016-08-05 00:00:20,640405348,Coffee,bitter,beverage
63,152,snowy,2016-08-05 00:00:20,640405395,Regular Shake,sweet,beverage
63,152,snowy,2016-08-05 00:00:20,640405085,Double Hamburger,savory,burger
82,83,rainy,2016-08-06 06:32:06,640405331,Regular Curly Fries,savory,side
82,83,rainy,2016-08-06 06:32:06,640405389,Small Shake,sweet,beverage
82,83,rainy,2016-08-06 06:32:06,640405395,Regular Shake,sweet,beverage
82,83,rainy,2016-08-06 06:32:06,640405355,Small Drink,chilling,beverage
191,1362,sunny,2016-08-06 07:39:23,640405296,Small Fries,savory,side
194,47,rainy,2016-08-07 13:30:28,640405058,Veggie Burger,healthy,burger
194,47,rainy,2016-08-07 13:30:28,640405112,Double Cheeseburger,savory,burger
194,47,rainy,2016-08-07 13:30:28,640405380,Large Drink,chilling,beverage
86,1019,rainy,2016-08-10 16:56:36,640404923,Hamburger,savory,burger
86,1019,rainy,2016-08-10 16:56:36,640405307,Regular Fries,savory,side
155,163,rainy,2016-08-12 09:02:43,640405058,Veggie Burger,healthy,burger
119,1867,snowy,2016-08-12 16:01:53,640405112,Double Cheeseburger,savory,burger
104,844,cloudy,2016-08-13 01:13:41,640405085,Double Hamburger,savory,burger
104,844,cloudy,2016-08-13 01:13:41,640405371,Regular Drink,chilling,beverage
104,844,cloudy,2016-08-13 01:13:41,640405389,Small Shake,sweet,beverage
104,844,cloudy,2016-08-13 01:13:41,640405112,Double Cheeseburger,savory,burger
61,820,sunny,2016-08-13 02:35:20,640405331,Regular Curly Fries,savory,side
169,315,rainy,2016-08-13 14:36:13,640405399,Large Shake,sweet,beverage
169,315,rainy,2016-08-13 14:36:13,640405315,Large Fries,savory,side
169,315,rainy,2016-08-13 14:36:13,640405331,Regular Curly Fries,savory,side
162,201,snowy,2016-08-14 16:05:15,640405296,Small Fries,savory,side
162,201,snowy,2016-08-14 16:05:15,640405058,Veggie Burger,healthy,burger
162,201,snowy,2016-08-14 16:05:15,640405347,Onion Rings,sweet,side
61,185,rainy,2016-08-14 18:04:55,640404923,Hamburger,savory,burger
61,185,rainy,2016-08-14 18:04:55,640405331,Regular Curly Fries,savory,side
110,828,cloudy,2016-08-15 18:52:51,640405172,Double Bacon Cheeseburger,savory,burger
110,828,cloudy,2016-08-15 18:52:51,640405380,Large Drink,chilling,beverage
110,828,cloudy,2016-08-15 18:52:51,640405339,Large Curly Fries,savory,side
61,147,snowy,2016-08-16 06:39:08,640405371,Regular Drink,chilling,beverage
61,147,snowy,2016-08-16 06:39:08,640405307,Regular Fries,savory,side
61,147,snowy,2016-08-16 06:39:08,640404923,Hamburger,savory,burger
12,573,sunny,2016-08-17 19:58:13,640405355,Small Drink,chilling,beverage
12,573,sunny,2016-08-17 19:58:13,640405296,Small Fries,savory,side
7,540,sunny,2016-08-19 19:58:17,640405172,Double Bacon Cheeseburger,savory,burger
7,540,sunny,2016-08-19 19:58:17,640405058,Veggie Burger,healthy,burger
176,1251,sunny,2016-08-21 13:22:33,640405112,Double Cheeseburger,savory,burger
176,1251,sunny,2016-08-21 13:22:33,640404923,Hamburger,savory,burger
176,1251,sunny,2016-08-21 13:22:33,640405323,Small Curly Fries,savory,side
34,1921,rainy,2016-08-22 16:11:57,640405307,Regular Fries,savory,side
34,1921,rainy,2016-08-22 16:11:57,640405058,Veggie Burger,healthy,burger
34,1921,rainy,2016-08-22 16:11:57,640404963,Cheeseburger,savory,burger
171,1444,rainy,2016-08-23 23:02:54,640405296,Small Fries,savory,side
171,1444,rainy,2016-08-23 23:02:54,640405389,Small Shake,sweet,beverage
171,1444,rainy,2016-08-23 23:02:54,640405307,Regular Fries,savory,side
43,1789,cloudy,2016-08-24 11:42:46,640405112,Double Cheeseburger,savory,burger
43,1789,cloudy,2016-08-24 11:42:46,640405025,Bacon Cheeseburger,savory,burger
61,1661,snowy,2016-08-24 16:39:18,640405323,Small Curly Fries,savory,side
61,1661,snowy,2016-08-24 16:39:18,640404923,Hamburger,savory,burger
61,1661,snowy,2016-08-24 16:39:18,640405380,Large Drink,chilling,beverage
61,1661,snowy,2016-08-24 16:39:18,640405331,Regular Curly Fries,savory,side
147,998,snowy,2016-08-26 07:37:56,640405058,Veggie Burger,healthy,burger
147,998,snowy,2016-08-26 07:37:56,640405389,Small Shake,sweet,beverage
147,998,snowy,2016-08-26 07:37:56,640405395,Regular Shake,sweet,beverage
191,1427,rainy,2016-08-27 01:26:49,640405112,Double Cheeseburger,savory,burger
191,1427,rainy,2016-08-27 01:26:49,640405307,Regular Fries,savory,side
191,1427,rainy,2016-08-27 01:26:49,640405348,Coffee,bitter,beverage
31,603,cloudy,2016-08-27 04:44:11,640405296,Small Fries,savory,side
31,603,cloudy,2016-08-27 04:44:11,640405331,Regular Curly Fries,savory,side
140,1649,rainy,2016-08-27 09:22:33,640405315,Large Fries,savory,side
140,1649,rainy,2016-08-27 09:22:33,640405058,Veggie Burger,healthy,burger
140,1649,rainy,2016-08-27 09:22:33,640404963,Cheeseburger,savory,burger
65,1129,cloudy,2016-08-27 10:16:06,640405395,Regular Shake,sweet,beverage
65,1129,cloudy,2016-08-27 10:16:06,640405339,Large Curly Fries,savory,side
65,1129,cloudy,2016-08-27 10:16:06,640405296,Small Fries,savory,side
185,642,rainy,2016-08-28 19:52:21,640405347,Onion Rings,sweet,side
194,1260,cloudy,2016-08-28 20:43:15,640405399,Large Shake,sweet,beverage
194,1260,cloudy,2016-08-28 20:43:15,640405296,Small Fries,savory,side
194,1260,cloudy,2016-08-28 20:43:15,640405315,Large Fries,savory,side
157,879,rainy,2016-09-01 19:17:33,640405355,Small Drink,chilling,beverage
92,424,rainy,2016-09-04 21:01:07,640405085,Double Hamburger,savory,burger
92,424,rainy,2016-09-04 21:01:07,640405112,Double Cheeseburger,savory,burger
92,424,rainy,2016-09-04 21:01:07,640405380,Large Drink,chilling,beverage
160,735,cloudy,2016-09-07 03:14:31,640405380,Large Drink,chilling,beverage
160,735,cloudy,2016-09-07 03:14:31,640405348,Coffee,bitter,beverage
17,980,rainy,2016-09-07 10:52:47,640405348,Coffee,bitter,beverage
168,965,snowy,2016-09-08 19:35:43,640405399,Large Shake,sweet,beverage
168,965,snowy,2016-09-08 19:35:43,640405380,Large Drink,chilling,beverage
10,1032,sunny,2016-09-09 00:18:12,640405323,Small Curly Fries,savory,side
10,1032,sunny,2016-09-09 00:18:12,640405307,Regular Fries,savory,side
10,1032,sunny,2016-09-09 00:18:12,640405296,Small Fries,savory,side
21,4,rainy,2016-09-11 04:43:39,640405399,Large Shake,sweet,beverage
21,4,rainy,2016-09-11 04:43:39,640405331,Regular Curly Fries,savory,side
21,4,rainy,2016-09-11 04:43:39,640405058,Veggie Burger,healthy,burger
5,1933,rainy,2016-09-12 12:00:51,640405323,Small Curly Fries,savory,side
5,1933,rainy,2016-09-12 12:00:51,640405307,Regular Fries,savory,side
5,1933,rainy,2016-09-12 12:00:51,640405347,Onion Rings,sweet,side
179,1939,cloudy,2016-09-14 05:15:06,640405112,Double Cheeseburger,savory,burger
179,1939,cloudy,2016-09-14 05:15:06,640405172,Double Bacon Cheeseburger,savory,burger
179,1939,cloudy,2016-09-14 05:15:06,640405380,Large Drink,chilling,beverage
179,1939,cloudy,2016-09-14 05:15:06,640405085,Double Hamburger,savory,burger
79,1429,rainy,2016-09-14 19:47:38,640405399,Large Shake,sweet,beverage
79,1429,rainy,2016-09-14 19:47:38,640405395,Regular Shake,sweet,beverage
79,1429,rainy,2016-09-14 19:47:38,640405315,Large Fries,savory,side
160,218,cloudy,2016-09-15 01:26:28,640405331,Regular Curly Fries,savory,side
160,218,cloudy,2016-09-15 01:26:28,640405371,Regular Drink,chilling,beverage
160,218,cloudy,2016-09-15 01:26:28,640405395,Regular Shake,sweet,beverage
160,218,cloudy,2016-09-15 01:26:28,640405380,Large Drink,chilling,beverage
114,1313,rainy,2016-09-16 06:51:17,640405323,Small Curly Fries,savory,side
114,1313,rainy,2016-09-16 06:51:17,640405058,Veggie Burger,healthy,burger
111,671,cloudy,2016-09-18 09:16:27,640405389,Small Shake,sweet,beverage
111,671,cloudy,2016-09-18 09:16:27,640405331,Regular Curly Fries,savory,side
119,788,sunny,2016-09-20 14:43:34,640405347,Onion Rings,sweet,side
119,788,sunny,2016-09-20 14:43:34,640405315,Large Fries,savory,side
119,788,sunny,2016-09-20 14:43:34,640405399,Large Shake,sweet,beverage
119,788,sunny,2016-09-20 14:43:34,640405371,Regular Drink,chilling,beverage
19,1573,sunny,2016-09-22 04:52:55,640405307,Regular Fries,savory,side
19,1573,sunny,2016-09-22 04:52:55,640405331,Regular Curly Fries,savory,side
19,1573,sunny,2016-09-22 04:52:55,640405058,Veggie Burger,healthy,burger
145,871,sunny,2016-09-22 10:14:31,640404923,Hamburger,savory,burger
145,871,sunny,2016-09-22 10:14:31,640405323,Small Curly Fries,savory,side
145,871,sunny,2016-09-22 10:14:31,640405339,Large Curly Fries,savory,side
145,871,sunny,2016-09-22 10:14:31,640405315,Large Fries,savory,side
186,1320,sunny,2016-09-22 19:32:31,640405339,Large Curly Fries,savory,side
186,1320,sunny,2016-09-22 19:32:31,640405395,Regular Shake,sweet,beverage
186,1320,sunny,2016-09-22 19:32:31,640404963,Cheeseburger,savory,burger
200,1367,cloudy,2016-09-24 09:10:51,640405347,Onion Rings,sweet,side
12,1961,rainy,2016-10-01 07:59:48,640405347,Onion Rings,sweet,side
12,1961,rainy,2016-10-01 07:59:48,640405395,Regular Shake,sweet,beverage
12,1961,rainy,2016-10-01 07:59:48,640405355,Small Drink,chilling,beverage
12,1961,rainy,2016-10-01 07:59:48,640405112,Double Cheeseburger,savory,burger
2,420,snowy,2016-10-01 17:57:55,640405380,Large Drink,chilling,beverage
2,420,snowy,2016-10-01 17:57:55,640405323,Small Curly Fries,savory,side
84,681,sunny,2016-10-02 03:25:47,640405371,Regular Drink,chilling,beverage
84,681,sunny,2016-10-02 03:25:47,640405323,Small Curly Fries,savory,side
84,681,sunny,2016-10-02 03:25:47,640405307,Regular Fries,savory,side
75,783,rainy,2016-10-02 22:06:56,640405296,Small Fries,savory,side
75,783,rainy,2016-10-02 22:06:56,640405371,Regular Drink,chilling,beverage
95,1393,snowy,2016-10-03 07:44:37,640405399,Large Shake,sweet,beverage
95,1393,snowy,2016-10-03 07:44:37,640405347,Onion Rings,sweet,side
95,1393,snowy,2016-10-03 07:44:37,640405058,Veggie Burger,healthy,burger
95,1393,snowy,2016-10-03 07:44:37,640405315,Large Fries,savory,side
50,720,snowy,2016-10-03 17:41:23,640405380,Large Drink,chilling,beverage
50,720,snowy,2016-10-03 17:41:23,640405025,Bacon Cheeseburger,savory,burger
17,611,snowy,2016-10-04 00:03:07,640405172,Double Bacon Cheeseburger,savory,burger
179,303,rainy,2016-10-04 16:05:44,640405025,Bacon Cheeseburger,savory,burger
179,303,rainy,2016-10-04 16:05:44,640405399,Large Shake,sweet,beverage
179,303,rainy,2016-10-04 16:05:44,640405315,Large Fries,savory,side
179,303,rainy,2016-10-04 16:05:44,640405339,Large Curly Fries,savory,side
37,1278,cloudy,2016-10-08 10:44:14,640405395,Regular Shake,sweet,beverage
37,1278,cloudy,2016-10-08 10:44:14,640405315,Large Fries,savory,side
87,1784,sunny,2016-10-09 06:52:36,640405395,Regular Shake,sweet,beverage
87,1784,sunny,2016-10-09 06:52:36,640405307,Regular Fries,savory,side
87,1784,sunny,2016-10-09 06:52:36,640405339,Large Curly Fries,savory,side
139,1855,rainy,2016-10-10 11:21:13,640405172,Double Bacon Cheeseburger,savory,burger
139,1855,rainy,2016-10-10 11:21:13,640405112,Double Cheeseburger,savory,burger
139,1855,rainy,2016-10-10 11:21:13,640405399,Large Shake,sweet,beverage
139,1855,rainy,2016-10-10 11:21:13,640405347,Onion Rings,sweet,side
9,1120,sunny,2016-10-11 03:05:13,640405307,Regular Fries,savory,side
9,1120,sunny,2016-10-11 03:05:13,640405339,Large Curly Fries,savory,side
9,1120,sunny,2016-10-11 03:05:13,640405355,Small Drink,chilling,beverage
108,1870,rainy,2016-10-11 19:02:28,640405058,Veggie Burger,healthy,burger
108,1870,rainy,2016-10-11 19:02:28,640405331,Regular Curly Fries,savory,side
108,1870,rainy,2016-10-11 19:02:28,640405315,Large Fries,savory,side
108,1870,rainy,2016-10-11 19:02:28,640405348,Coffee,bitter,beverage
18,1370,rainy,2016-10-12 22:23:18,640405331,Regular Curly Fries,savory,side
18,1370,rainy,2016-10-12 22:23:18,640405371,Regular Drink,chilling,beverage
18,1370,rainy,2016-10-12 22:23:18,640404923,Hamburger,savory,burger
48,1805,rainy,2016-10-15 08:18:52,640405348,Coffee,bitter,beverage
48,1805,rainy,2016-10-15 08:18:52,640405371,Regular Drink,chilling,beverage
48,1805,rainy,2016-10-15 08:18:52,640405296,Small Fries,savory,side
182,1073,cloudy,2016-10-17 21:39:47,640405085,Double Hamburger,savory,burger
105,1831,sunny,2016-10-19 13:48:42,640404923,Hamburger,savory,burger
75,1142,sunny,2016-10-20 22:43:07,640405331,Regular Curly Fries,savory,side
123,1694,sunny,2016-10-21 16:17:09,640405339,Large Curly Fries,savory,side
123,1694,sunny,2016-10-21 16:17:09,640405085,Double Hamburger,savory,burger
19,1232,rainy,2016-10-21 19:11:42,640405331,Regular Curly Fries,savory,side
19,1232,rainy,2016-10-21 19:11:42,640405371,Regular Drink,chilling,beverage
19,1232,rainy,2016-10-21 19:11:42,640405058,Veggie Burger,healthy,burger
130,1377,sunny,2016-10-22 23:29:57,640404923,Hamburger,savory,burger
130,1377,sunny,2016-10-22 23:29:57,640405380,Large Drink,chilling,beverage
130,1377,sunny,2016-10-22 23:29:57,640405085,Double Hamburger,savory,burger
29,855,cloudy,2016-10-23 11:29:34,640405339,Large Curly Fries,savory,side
29,855,cloudy,2016-10-23 11:29:34,640405331,Regular Curly Fries,savory,side
29,855,cloudy,2016-10-23 11:29:34,640405172,Double Bacon Cheeseburger,savory,burger
187,1764,rainy,2016-10-24 04:51:02,640405331,Regular Curly Fries,savory,side
187,1764,rainy,2016-10-24 04:51:02,640405371,Regular Drink,chilling,beverage
173,1561,snowy,2016-10-25 04:51:37,640405323,Small Curly Fries,savory,side
40,766,rainy,2016-10-27 08:39:07,640405348,Coffee,bitter,beverage
40,766,rainy,2016-10-27 08:39:07,640405307,Regular Fries,savory,side
40,766,rainy,2016-10-27 08:39:07,640405112,Double Cheeseburger,savory,burger
99,284,cloudy,2016-11-01 14:10:44,640405172,Double Bacon Cheeseburger,savory,burger
99,284,cloudy,2016-11-01 14:10:44,640405371,Regular Drink,chilling,beverage
99,284,cloudy,2016-11-01 14:10:44,640405389,Small Shake,sweet,beverage
157,399,snowy,2016-11-01 15:42:00,640405371,Regular Drink,chilling,beverage
157,399,snowy,2016-11-01 15:42:00,640405323,Small Curly Fries,savory,side
157,399,snowy,2016-11-01 15:42:00,640405296,Small Fries,savory,side
157,399,snowy,2016-11-01 15:42:00,640405339,Large Curly Fries,savory,side
124,1713,rainy,2016-11-01 23:27:48,640404923,Hamburger,savory,burger
124,1713,rainy,2016-11-01 23:27:48,640405296,Small Fries,savory,side
124,1713,rainy,2016-11-01 23:27:48,640405058,Veggie Burger,healthy,burger
116,972,snowy,2016-11-04 07:26:29,640405307,Regular Fries,savory,side
116,972,snowy,2016-11-04 07:26:29,640405112,Double Cheeseburger,savory,burger
116,972,snowy,2016-11-04 07:26:29,640404923,Hamburger,savory,burger
105,699,rainy,2016-11-04 20:20:54,640405307,Regular Fries,savory,side
105,699,rainy,2016-11-04 20:20:54,640404923,Hamburger,savory,burger
105,699,rainy,2016-11-04 20:20:54,640405315,Large Fries,savory,side
105,699,rainy,2016-11-04 20:20:54,640405112,Double Cheeseburger,savory,burger
29,1457,cloudy,2016-11-05 15:35:59,640405296,Small Fries,savory,side
29,1457,cloudy,2016-11-05 15:35:59,640404963,Cheeseburger,savory,burger
29,1457,cloudy,2016-11-05 15:35:59,640405339,Large Curly Fries,savory,side
144,365,cloudy,2016-11-08 03:01:03,640405348,Coffee,bitter,beverage
144,365,cloudy,2016-11-08 03:01:03,640405331,Regular Curly Fries,savory,side
135,1014,rainy,2016-11-10 07:16:50,640404963,Cheeseburger,savory,burger
135,1014,rainy,2016-11-10 07:16:50,640405347,Onion Rings,sweet,side
154,434,sunny,2016-11-12 22:59:34,640405307,Regular Fries,savory,side
59,1669,snowy,2016-11-15 04:13:56,640405389,Small Shake,sweet,beverage
59,1669,snowy,2016-11-15 04:13:56,640405307,Regular Fries,savory,side
118,1893,snowy,2016-11-15 16:37:17,640405389,Small Shake,sweet,beverage
184,173,cloudy,2016-11-17 04:57:09,640405172,Double Bacon Cheeseburger,savory,burger
175,81,rainy,2016-11-20 16:24:23,640404963,Cheeseburger,savory,burger
175,81,rainy,2016-11-20 16:24:23,640405371,Regular Drink,chilling,beverage
175,81,rainy,2016-11-20 16:24:23,640405348,Coffee,bitter,beverage
23,923,rainy,2016-11-22 19:47:11,640405395,Regular Shake,sweet,beverage
23,923,rainy,2016-11-22 19:47:11,640405085,Double Hamburger,savory,burger
23,923,rainy,2016-11-22 19:47:11,640405348,Coffee,bitter,beverage
166,579,cloudy,2016-11-23 00:27:57,640405085,Double Hamburger,savory,burger
166,579,cloudy,2016-11-23 00:27:57,640405395,Regular Shake,sweet,beverage
166,579,cloudy,2016-11-23 00:27:57,640404963,Cheeseburger,savory,burger
166,579,cloudy,2016-11-23 00:27:57,640405348,Coffee,bitter,beverage
38,1756,cloudy,2016-11-24 14:03:21,640405085,Double Hamburger,savory,burger
38,1756,cloudy,2016-11-24 14:03:21,640405058,Veggie Burger,healthy,burger
38,1756,cloudy,2016-11-24 14:03:21,640405331,Regular Curly Fries,savory,side
38,1756,cloudy,2016-11-24 14:03:21,640405389,Small Shake,sweet,beverage
53,103,rainy,2016-11-25 02:47:45,640405172,Double Bacon Cheeseburger,savory,burger
106,652,cloudy,2016-12-01 22:45:53,640405331,Regular Curly Fries,savory,side
106,652,cloudy,2016-12-01 22:45:53,640405380,Large Drink,chilling,beverage
106,652,cloudy,2016-12-01 22:45:53,640405112,Double Cheeseburger,savory,burger
171,1410,sunny,2016-12-03 20:54:24,640405371,Regular Drink,chilling,beverage
171,1410,sunny,2016-12-03 20:54:24,640405058,Veggie Burger,healthy,burger
133,1325,snowy,2016-12-03 21:03:51,640405399,Large Shake,sweet,beverage
133,1325,snowy,2016-12-03 21:03:51,640405389,Small Shake,sweet,beverage
107,1448,cloudy,2016-12-04 23:54:17,640405331,Regular Curly Fries,savory,side
107,1448,cloudy,2016-12-04 23:54:17,640405307,Regular Fries,savory,side
107,1448,cloudy,2016-12-04 23:54:17,640405371,Regular Drink,chilling,beverage
3,281,rainy,2016-12-05 01:01:57,640405339,Large Curly Fries,savory,side
3,281,rainy,2016-12-05 01:01:57,640405380,Large Drink,chilling,beverage
3,281,rainy,2016-12-05 01:01:57,640405331,Regular Curly Fries,savory,side
194,1230,rainy,2016-12-05 05:34:40,640405331,Regular Curly Fries,savory,side
143,98,cloudy,2016-12-05 22:50:03,640405371,Regular Drink,chilling,beverage
143,98,cloudy,2016-12-05 22:50:03,640405315,Large Fries,savory,side
143,98,cloudy,2016-12-05 22:50:03,640405339,Large Curly Fries,savory,side
107,378,sunny,2016-12-06 13:33:05,640405296,Small Fries,savory,side
107,378,sunny,2016-12-06 13:33:05,640405355,Small Drink,chilling,beverage
30,1336,cloudy,2016-12-08 07:11:31,640405389,Small Shake,sweet,beverage
30,1336,cloudy,2016-12-08 07:11:31,640405172,Double Bacon Cheeseburger,savory,burger
30,1336,cloudy,2016-12-08 07:11:31,640404923,Hamburger,savory,burger
30,1336,cloudy,2016-12-08 07:11:31,640405380,Large Drink,chilling,beverage
82,943,cloudy,2016-12-08 07:34:51,640404923,Hamburger,savory,burger
82,943,cloudy,2016-12-08 07:34:51,640405395,Regular Shake,sweet,beverage
94,254,snowy,2016-12-08 17:57:45,640405331,Regular Curly Fries,savory,side
95,1632,snowy,2016-12-09 06:08:48,640405399,Large Shake,sweet,beverage
95,1632,snowy,2016-12-09 06:08:48,640405380,Large Drink,chilling,beverage
95,1632,snowy,2016-12-09 06:08:48,640405389,Small Shake,sweet,beverage
35,782,rainy,2016-12-09 07:36:23,640405331,Regular Curly Fries,savory,side
35,782,rainy,2016-12-09 07:36:23,640405395,Regular Shake,sweet,beverage
139,1944,rainy,2016-12-10 03:03:52,640404963,Cheeseburger,savory,burger
139,1944,rainy,2016-12-10 03:03:52,640405058,Veggie Burger,healthy,burger
143,155,sunny,2016-12-11 01:59:09,640405380,Large Drink,chilling,beverage
106,992,rainy,2016-12-14 17:59:24,640405371,Regular Drink,chilling,beverage
106,992,rainy,2016-12-14 17:59:24,640405085,Double Hamburger,savory,burger
116,1284,snowy,2016-12-14 22:07:22,640405085,Double Hamburger,savory,burger
116,1284,snowy,2016-12-14 22:07:22,640405315,Large Fries,savory,side
116,1284,snowy,2016-12-14 22:07:22,640405025,Bacon Cheeseburger,savory,burger
42,243,rainy,2016-12-15 10:30:36,640405058,Veggie Burger,healthy,burger
42,243,rainy,2016-12-15 10:30:36,640405399,Large Shake,sweet,beverage
42,243,rainy,2016-12-15 10:30:36,640405389,Small Shake,sweet,beverage
65,525,cloudy,2016-12-16 14:07:47,640405399,Large Shake,sweet,beverage
105,1897,snowy,2016-12-17 04:01:51,640405323,Small Curly Fries,savory,side
105,1897,snowy,2016-12-17 04:01:51,640405347,Onion Rings,sweet,side
105,1897,snowy,2016-12-17 04:01:51,640405172,Double Bacon Cheeseburger,savory,burger
55,1686,rainy,2016-12-19 03:28:46,640405347,Onion Rings,sweet,side
55,1686,rainy,2016-12-19 03:28:46,640405395,Regular Shake,sweet,beverage
55,1686,rainy,2016-12-19 03:28:46,640405058,Veggie Burger,healthy,burger
128,334,snowy,2016-12-19 23:08:39,640405371,Regular Drink,chilling,beverage
128,334,snowy,2016-12-19 23:08:39,640405307,Regular Fries,savory,side
128,334,snowy,2016-12-19 23:08:39,640405331,Regular Curly Fries,savory,side
77,1249,rainy,2016-12-21 01:16:12,640405380,Large Drink,chilling,beverage
109,1539,cloudy,2016-12-21 17:22:49,640405025,Bacon Cheeseburger,savory,burger
135,1291,cloudy,2016-12-23 01:20:14,640405296,Small Fries,savory,side
135,1291,cloudy,2016-12-23 01:20:14,640405307,Regular Fries,savory,side
135,1291,cloudy,2016-12-23 01:20:14,640404923,Hamburger,savory,burger
26,1100,snowy,2016-12-23 10:26:50,640405371,Regular Drink,chilling,beverage
26,1100,snowy,2016-12-23 10:26:50,640405331,Regular Curly Fries,savory,side
152,1917,rainy,2016-12-24 15:20:41,640405389,Small Shake,sweet,beverage
152,1917,rainy,2016-12-24 15:20:41,640405348,Coffee,bitter,beverage
152,1917,rainy,2016-12-24 15:20:41,640405085,Double Hamburger,savory,burger
152,1917,rainy,2016-12-24 15:20:41,640405380,Large Drink,chilling,beverage
91,1378,snowy,2016-12-25 11:09:50,640405323,Small Curly Fries,savory,side
91,1378,snowy,2016-12-25 11:09:50,640405355,Small Drink,chilling,beverage
91,1378,snowy,2016-12-25 11:09:50,640405085,Double Hamburger,savory,burger
200,1176,cloudy,2016-12-25 15:59:26,640405315,Large Fries,savory,side
200,1176,cloudy,2016-12-25 15:59:26,640405331,Regular Curly Fries,savory,side
200,1176,cloudy,2016-12-25 15:59:26,640405058,Veggie Burger,healthy,burger
198,1435,snowy,2016-12-26 17:43:17,640405371,Regular Drink,chilling,beverage
94,1121,rainy,2016-12-27 22:00:43,640405315,Large Fries,savory,side
94,1121,rainy,2016-12-27 22:00:43,640405323,Small Curly Fries,savory,side
94,1121,rainy,2016-12-27 22:00:43,640405331,Regular Curly Fries,savory,side
94,1121,rainy,2016-12-27 22:00:43,640405371,Regular Drink,chilling,beverage
156,48,sunny,2016-12-28 07:30:33,640405348,Coffee,bitter,beverage
156,48,sunny,2016-12-28 07:30:33,640405371,Regular Drink,chilling,beverage
156,48,sunny,2016-12-28 07:30:33,640405296,Small Fries,savory,side
38,300,cloudy,2017-01-01 00:31:19,640405307,Regular Fries,savory,side
38,300,cloudy,2017-01-01 00:31:19,640405399,Large Shake,sweet,beverage
38,300,cloudy,2017-01-01 00:31:19,640405323,Small Curly Fries,savory,side
70,935,snowy,2017-01-02 23:41:34,640405085,Double Hamburger,savory,burger
70,935,snowy,2017-01-02 23:41:34,640405058,Veggie Burger,healthy,burger
70,935,snowy,2017-01-02 23:41:34,640405395,Regular Shake,sweet,beverage
70,935,snowy,2017-01-02 23:41:34,640405307,Regular Fries,savory,side
135,1931,snowy,2017-01-03 07:16:24,640405307,Regular Fries,savory,side
135,1931,snowy,2017-01-03 07:16:24,640405395,Regular Shake,sweet,beverage
101,648,cloudy,2017-01-05 00:18:59,640405323,Small Curly Fries,savory,side
101,648,cloudy,2017-01-05 00:18:59,640405315,Large Fries,savory,side
101,648,cloudy,2017-01-05 00:18:59,640405339,Large Curly Fries,savory,side
101,648,cloudy,2017-01-05 00:18:59,640405025,Bacon Cheeseburger,savory,burger
70,1071,cloudy,2017-01-05 02:58:12,640405058,Veggie Burger,healthy,burger
84,1641,snowy,2017-01-06 14:34:50,640405296,Small Fries,savory,side
84,1641,snowy,2017-01-06 14:34:50,640405331,Regular Curly Fries,savory,side
84,1641,snowy,2017-01-06 14:34:50,640405058,Veggie Burger,healthy,burger
188,1477,sunny,2017-01-07 11:41:21,640405025,Bacon Cheeseburger,savory,burger
188,1477,sunny,2017-01-07 11:41:21,640405339,Large Curly Fries,savory,side
41,626,rainy,2017-01-08 03:11:10,640405315,Large Fries,savory,side
41,626,rainy,2017-01-08 03:11:10,640405347,Onion Rings,sweet,side
44,30,sunny,2017-01-08 12:18:52,640405058,Veggie Burger,healthy,burger
44,30,sunny,2017-01-08 12:18:52,640405380,Large Drink,chilling,beverage
9,1494,cloudy,2017-01-08 18:06:53,640405307,Regular Fries,savory,side
9,1494,cloudy,2017-01-08 18:06:53,640405315,Large Fries,savory,side
99,1547,rainy,2017-01-10 04:22:53,640405348,Coffee,bitter,beverage
61,1382,snowy,2017-01-10 12:34:44,640404923,Hamburger,savory,burger
61,1382,snowy,2017-01-10 12:34:44,640405315,Large Fries,savory,side
136,1134,rainy,2017-01-10 19:23:56,640405058,Veggie Burger,healthy,burger
136,1134,rainy,2017-01-10 19:23:56,640405323,Small Curly Fries,savory,side
177,569,cloudy,2017-01-11 09:45:17,640405323,Small Curly Fries,savory,side
123,409,cloudy,2017-01-12 13:21:33,640405347,Onion Rings,sweet,side
123,409,cloudy,2017-01-12 13:21:33,640405331,Regular Curly Fries,savory,side
176,1256,snowy,2017-01-13 15:49:11,640405112,Double Cheeseburger,savory,burger
176,1256,snowy,2017-01-13 15:49:11,640405315,Large Fries,savory,side
176,1256,snowy,2017-01-13 15:49:11,640404963,Cheeseburger,savory,burger
176,1256,snowy,2017-01-13 15:49:11,640405085,Double Hamburger,savory,burger
166,1845,sunny,2017-01-15 11:34:09,640405323,Small Curly Fries,savory,side
82,927,sunny,2017-01-16 02:32:26,640405347,Onion Rings,sweet,side
82,927,sunny,2017-01-16 02:32:26,640405389,Small Shake,sweet,beverage
2,492,sunny,2017-01-19 07:36:35,640405395,Regular Shake,sweet,beverage
2,492,sunny,2017-01-19 07:36:35,640405296,Small Fries,savory,side
2,492,sunny,2017-01-19 07:36:35,640405371,Regular Drink,chilling,beverage
2,492,sunny,2017-01-19 07:36:35,640405380,Large Drink,chilling,beverage
